id,listing_id,unit_id,updated_at
543040460,496570505,UN2326,2019-10-06 4:09:31
543040461,496570506,UN2332,2019-10-06 4:09:31
543040462,496570507,UN2314,2019-10-06 4:09:31
543040463,496570508,UN2324,2019-10-06 4:09:31
543040464,496570509,UN2325,2019-10-06 4:09:31
543040468,24607770,UN1549,2019-10-06 4:09:31
543040469,25326756,UN1547,2019-10-06 4:09:31
543040470,24610017,UN1545,2019-10-06 4:09:31
543040471,34126804,UN2141,2019-10-06 4:09:31
543040475,37785236,UN2352,2019-10-06 4:09:31
543040476,384167503,UN1739,2019-10-06 4:09:31
543040477,384167504,UN1736,2019-10-06 4:09:31
543040478,384167505,UN1737,2019-10-06 4:09:31
543040479,384167506,UN1740,2019-10-06 4:09:31
543040480,384167507,UN1741,2019-10-06 4:09:31
543040481,384167508,UN1758,2019-10-06 4:09:31
543040483,37634139,UN2344,2019-10-06 4:09:31
543040494,32904588,UN2065,2019-10-06 4:09:31
543040495,32946302,UN2066,2019-10-06 4:09:31
543040496,33260094,UN2067,2019-10-06 4:09:31
543040497,33260230,UN2068,2019-10-06 4:09:31
543040499,34030178,UN2069,2019-10-06 4:09:31
543040500,567135203,UN0177,2019-10-06 4:09:31
543040501,567135202,UN0174,2019-10-06 4:09:31
543040502,567135201,UN0173,2019-10-06 4:09:31
543040505,3992436,UN1797,2019-10-06 4:09:31
543040512,295231002,UN2159,0000-00-00 00:00:00
543040513,295231001,UN2158,0000-00-00 00:00:00
543040518,12918239,UN1032,0000-00-00 00:00:00
543040522,39208890,UN2374,0000-00-00 00:00:00
543040524,13336538,UN0245,0000-00-00 00:00:00
543040528,34030152,UN2180,0000-00-00 00:00:00
543040531,465072201,UN1999,0000-00-00 00:00:00
543040532,25816347,UN1598,0000-00-00 00:00:00
543040533,519274301,UN0976,0000-00-00 00:00:00
543040534,5192743,UN1598,0000-00-00 00:00:00
543040539,33608950,UN1749,0000-00-00 00:00:00
543040564,23223464,UN0819,0000-00-00 00:00:00
543040565,22004286,UN1054,0000-00-00 00:00:00
543040566,22130030,UN1057,0000-00-00 00:00:00
543040567,22153368,UN1055,0000-00-00 00:00:00
543040568,22112036,UN0640,0000-00-00 00:00:00
543040569,22313499,UN0641,0000-00-00 00:00:00
543040570,23132675,UN1371,0000-00-00 00:00:00
543040571,23486727,UN1371,0000-00-00 00:00:00
543040572,23516846,UN0641,0000-00-00 00:00:00
543040573,21987926,UN0759,0000-00-00 00:00:00
543040574,22313194,UN0760,0000-00-00 00:00:00
543040575,22818815,UN0759,0000-00-00 00:00:00
543040576,22820237,UN0760,0000-00-00 00:00:00
543040577,23470443,UN0761,0000-00-00 00:00:00
543040578,23470706,UN0762,0000-00-00 00:00:00
543040579,23472083,UN0763,0000-00-00 00:00:00
543040580,23063154,UN1383,0000-00-00 00:00:00
543040581,23132430,UN1384,0000-00-00 00:00:00
543040582,24913714,UN1383,0000-00-00 00:00:00
543040583,370738801,UN1555,0000-00-00 00:00:00
543040584,3707388,UN1718,0000-00-00 00:00:00
543040585,24633653,UN1555,0000-00-00 00:00:00
543040590,37696005,UN0736,0000-00-00 00:00:00
543040591,39007540,UN2386,0000-00-00 00:00:00
543040592,39146235,UN2389,0000-00-00 00:00:00
543040593,39303174,UN2390,0000-00-00 00:00:00
543040594,34379318,UN2218,0000-00-00 00:00:00
543040595,34483657,UN2229,0000-00-00 00:00:00
543040597,34759011,UN2246,0000-00-00 00:00:00
543040598,35101127,UN2252,0000-00-00 00:00:00
543040599,37758614,UN2347,0000-00-00 00:00:00
543040600,5009377,UN2218,0000-00-00 00:00:00
543040601,500937701,UN2218,0000-00-00 00:00:00
543040602,500937702,UN2229,0000-00-00 00:00:00
543040603,500937703,UN2245,0000-00-00 00:00:00
543040604,500937704,UN2246,0000-00-00 00:00:00
543040605,500937705,UN2252,0000-00-00 00:00:00
543040608,39399398,UN2375,0000-00-00 00:00:00
543040609,31719703,UN1980,0000-00-00 00:00:00
543040612,33608353,UN1727,0000-00-00 00:00:00
543040622,38911700,UN2383,0000-00-00 00:00:00
543040624,293948105,UN0678,0000-00-00 00:00:00
543040625,293948106,UN0680,0000-00-00 00:00:00
543040626,20998758,UN1294,0000-00-00 00:00:00
543040627,34187906,UN2199,0000-00-00 00:00:00
543040633,23793703,UN1456,0000-00-00 00:00:00
543040634,23883312,UN1459,0000-00-00 00:00:00
543040635,24051208,UN1460,0000-00-00 00:00:00
543040636,25142219,UN1457,0000-00-00 00:00:00
543040637,28085826,UN1458,0000-00-00 00:00:00
543040638,485726401,UN1460,0000-00-00 00:00:00
543040639,21358055,UN0125,0000-00-00 00:00:00
543040640,21360607,UN0128,0000-00-00 00:00:00
543040641,21441580,UN0126,0000-00-00 00:00:00
543040642,21462123,UN0129,0000-00-00 00:00:00
543040643,21509992,UN0131,0000-00-00 00:00:00
543040644,21754218,UN0127,0000-00-00 00:00:00
543040645,23044610,UN0131,0000-00-00 00:00:00
543040647,23047447,UN0131,0000-00-00 00:00:00
543040648,23047692,UN0132,0000-00-00 00:00:00
543040649,39508004,UN2393,0000-00-00 00:00:00
543040651,4935139,UN0125,0000-00-00 00:00:00
543040652,4935141,UN0127,0000-00-00 00:00:00
543040653,4935145,UN0126,0000-00-00 00:00:00
543040654,4935147,UN0129,0000-00-00 00:00:00
543040658,32270681,UN1738,0000-00-00 00:00:00
543040660,27736683,UN1736,0000-00-00 00:00:00
543040661,27737133,UN1737,0000-00-00 00:00:00
543040669,12275310,UN0367,0000-00-00 00:00:00
543040670,12326247,UN0368,0000-00-00 00:00:00
543040671,12458982,UN1030,0000-00-00 00:00:00
543040673,12549125,UN0370,0000-00-00 00:00:00
543040674,12549794,UN0371,0000-00-00 00:00:00
543040675,12550135,UN0372,0000-00-00 00:00:00
543040676,12918741,UN0120,0000-00-00 00:00:00
543040677,13547056,UN0121,0000-00-00 00:00:00
543040678,13728073,UN1031,0000-00-00 00:00:00
543040679,16383036,UN1032,0000-00-00 00:00:00
543040680,17634694,UN0373,0000-00-00 00:00:00
543040681,18604178,UN0157,0000-00-00 00:00:00
543040682,18681672,UN0163,0000-00-00 00:00:00
543040683,18708989,UN0159,0000-00-00 00:00:00
543040684,18843832,UN0161,0000-00-00 00:00:00
543040685,18843874,UN0163,0000-00-00 00:00:00
543040686,19721191,UN0162,0000-00-00 00:00:00
543040687,19723670,UN0160,0000-00-00 00:00:00
543040688,24838030,UN1536,0000-00-00 00:00:00
543040689,24859740,UN0375,0000-00-00 00:00:00
543040690,24876143,UN1537,0000-00-00 00:00:00
543040691,25793062,UN0376,0000-00-00 00:00:00
543040692,27092833,UN1671,0000-00-00 00:00:00
543040694,27478004,UN1691,0000-00-00 00:00:00
543040695,27662291,UN1750,0000-00-00 00:00:00
543040697,27952319,UN1745,0000-00-00 00:00:00
543040701,11931189,UN0738,0000-00-00 00:00:00
543040703,12027235,UN0384,0000-00-00 00:00:00
543040704,12450048,UN0236,0000-00-00 00:00:00
543040705,13984159,UN0246,0000-00-00 00:00:00
543040706,13984202,UN0237,0000-00-00 00:00:00
543040707,14043962,UN0247,0000-00-00 00:00:00
543040708,14093807,UN0144,0000-00-00 00:00:00
543040710,15399711,UN0382,0000-00-00 00:00:00
543040712,15592694,UN0474,0000-00-00 00:00:00
543040713,15942760,UN0225,0000-00-00 00:00:00
543040714,16208025,UN0336,0000-00-00 00:00:00
543040715,16208188,UN0334,0000-00-00 00:00:00
543040716,16327190,UN0224,0000-00-00 00:00:00
543040718,17450081,UN1326,0000-00-00 00:00:00
543040719,17533433,UN1327,0000-00-00 00:00:00
543040721,17628301,UN0774,0000-00-00 00:00:00
543040722,17949021,UN0388,0000-00-00 00:00:00
543040723,18641571,UN1059,0000-00-00 00:00:00
543040724,18743248,UN1068,0000-00-00 00:00:00
543040725,19369033,UN1066,0000-00-00 00:00:00
543040727,18709241,UN0788,0000-00-00 00:00:00
543040728,18709882,UN1061,0000-00-00 00:00:00
543040729,18937554,UN0721,0000-00-00 00:00:00
543040730,18938163,UN0712,0000-00-00 00:00:00
543040731,18938212,UN0713,0000-00-00 00:00:00
543040732,18938482,UN0710,0000-00-00 00:00:00
543040733,19003299,UN0688,0000-00-00 00:00:00
543040734,19146211,UN0477,0000-00-00 00:00:00
543040735,18743699,UN1061,0000-00-00 00:00:00
543040736,19368336,UN1065,0000-00-00 00:00:00
543040737,19723178,UN0347,0000-00-00 00:00:00
543040738,19724145,UN0350,0000-00-00 00:00:00
543040739,19739320,UN2197,0000-00-00 00:00:00
543040740,20003942,UN1322,0000-00-00 00:00:00
543040741,20060275,UN1321,0000-00-00 00:00:00
543040742,20060755,UN1322,0000-00-00 00:00:00
543040743,20061086,UN1321,0000-00-00 00:00:00
543040745,20216580,UN1080,0000-00-00 00:00:00
543040746,20311105,UN0720,0000-00-00 00:00:00
543040747,20445152,UN2005,0000-00-00 00:00:00
543040748,20837184,UN0481,0000-00-00 00:00:00
543040749,20837690,UN0794,0000-00-00 00:00:00
543040750,20840770,UN0479,0000-00-00 00:00:00
543040751,20972871,UN0249,0000-00-00 00:00:00
543040752,21099600,UN0228,0000-00-00 00:00:00
543040753,21302508,UN1004,0000-00-00 00:00:00
543040754,21421670,UN1014,0000-00-00 00:00:00
543040755,21505824,UN0484,0000-00-00 00:00:00
543040756,21669831,UN1043,0000-00-00 00:00:00
543040757,21701186,UN1048,0000-00-00 00:00:00
543040758,21868855,UN0791,0000-00-00 00:00:00
543040759,22719592,UN1359,0000-00-00 00:00:00
543040761,23152219,UN1362,0000-00-00 00:00:00
543040762,23313680,UN1395,0000-00-00 00:00:00
543040763,23364064,UN1396,0000-00-00 00:00:00
543040764,4935144,UN1396,0000-00-00 00:00:00
543040766,4935146,UN1395,0000-00-00 00:00:00
543040767,23532188,UN1364,0000-00-00 00:00:00
543040768,23582739,UN1518,0000-00-00 00:00:00
543040769,23670164,UN0602,0000-00-00 00:00:00
543040770,23705680,UN1136,0000-00-00 00:00:00
543040771,23732223,UN0605,0000-00-00 00:00:00
543040773,23967356,UN1478,0000-00-00 00:00:00
543040774,23983648,UN0403,0000-00-00 00:00:00
543040775,24107708,UN1479,0000-00-00 00:00:00
543040776,24187398,UN1397,0000-00-00 00:00:00
543040777,24269214,UN1401,0000-00-00 00:00:00
543040779,24572193,UN0230,0000-00-00 00:00:00
543040780,24611163,UN1482,0000-00-00 00:00:00
543040781,25791580,UN0790,0000-00-00 00:00:00
543040782,25955999,UN0026,0000-00-00 00:00:00
543040783,26239149,UN1520,0000-00-00 00:00:00
543040784,26337531,UN1636,0000-00-00 00:00:00
543040785,26369199,UN1637,0000-00-00 00:00:00
543040786,26372890,UN1647,0000-00-00 00:00:00
543040787,26457856,UN1640,0000-00-00 00:00:00
543040788,26609383,UN1649,0000-00-00 00:00:00
543040789,27033366,UN1483,0000-00-00 00:00:00
543040790,27814447,UN1730,0000-00-00 00:00:00
543040791,28446370,UN1769,0000-00-00 00:00:00
543040792,28473300,UN1771,0000-00-00 00:00:00
543040793,28475377,UN1774,0000-00-00 00:00:00
543040794,28497714,UN1772,0000-00-00 00:00:00
543040795,28527192,UN1776,0000-00-00 00:00:00
543040797,29348644,UN1614,0000-00-00 00:00:00
543040798,30721771,UN1919,0000-00-00 00:00:00
543040799,30723798,UN1920,0000-00-00 00:00:00
543040800,31655620,UN1971,0000-00-00 00:00:00
543040802,31676342,UN1972,0000-00-00 00:00:00
543040803,31676937,UN1973,0000-00-00 00:00:00
543040804,31773687,UN1990,0000-00-00 00:00:00
543040805,31774363,UN1991,0000-00-00 00:00:00
543040806,34163875,UN0222,0000-00-00 00:00:00
543040809,34846878,UN2075,0000-00-00 00:00:00
543040810,34848029,UN2076,0000-00-00 00:00:00
543040811,34848635,UN2078,0000-00-00 00:00:00
543040812,35180020,UN2259,0000-00-00 00:00:00
543040813,35239150,UN2261,0000-00-00 00:00:00
543040814,35625026,UN2271,0000-00-00 00:00:00
543040815,35626454,UN2272,0000-00-00 00:00:00
543040816,35690843,UN2279,0000-00-00 00:00:00
543040817,35715903,UN2284,0000-00-00 00:00:00
543040818,35721612,UN2285,0000-00-00 00:00:00
543040819,35740572,UN2293,0000-00-00 00:00:00
543040820,35748687,UN2288,0000-00-00 00:00:00
543040822,35923419,UN1612,0000-00-00 00:00:00
543040823,36081832,UN2298,0000-00-00 00:00:00
543040825,36457858,UN1610,0000-00-00 00:00:00
543040826,36494990,UN2318,0000-00-00 00:00:00
543040827,36498791,UN2319,0000-00-00 00:00:00
543040828,36539552,UN2320,0000-00-00 00:00:00
543040829,36988811,UN2331,0000-00-00 00:00:00
543040830,37303554,UN2335,0000-00-00 00:00:00
543040831,37401737,UN2336,0000-00-00 00:00:00
543040832,37762516,UN2346,0000-00-00 00:00:00
543040833,36080825,UN2299,0000-00-00 00:00:00
543040834,22458025,UN1141,0000-00-00 00:00:00
543040835,22428873,UN1140,0000-00-00 00:00:00
543040836,22423859,UN1142,0000-00-00 00:00:00
543040837,22006967,UN0708,0000-00-00 00:00:00
543040838,21870268,UN0707,0000-00-00 00:00:00
543040839,19921117,UN0936,0000-00-00 00:00:00
543040840,22819243,UN1370,0000-00-00 00:00:00
543040844,11941138,UN0733,0000-00-00 00:00:00
543040846,12523071,UN0738,0000-00-00 00:00:00
543040849,12524101,UN0731,0000-00-00 00:00:00
543040851,19633435,UN0744,0000-00-00 00:00:00
543040852,19643794,UN0746,0000-00-00 00:00:00
543040853,19649210,UN0751,0000-00-00 00:00:00
543040854,19662982,UN0741,0000-00-00 00:00:00
543040855,19688396,UN0747,0000-00-00 00:00:00
543040862,26066230,UN0052,0000-00-00 00:00:00
543040863,39617109,UN2401,0000-00-00 00:00:00
543040864,39538571,UN2395,0000-00-00 00:00:00
543040865,38418578,UN2377,0000-00-00 00:00:00
543040866,37724393,UN2345,0000-00-00 00:00:00
543040867,37403441,UN2337,0000-00-00 00:00:00
543040868,37296853,UN2334,0000-00-00 00:00:00
543040871,36460754,UN2317,0000-00-00 00:00:00
543040872,36459457,UN2316,0000-00-00 00:00:00
543040874,36402530,UN2312,0000-00-00 00:00:00
543040875,36368538,UN2310,0000-00-00 00:00:00
543040876,36360965,UN2287,0000-00-00 00:00:00
543040877,36163996,UN0719,0000-00-00 00:00:00
543040878,36128206,UN0715,0000-00-00 00:00:00
543040879,36114848,UN2301,0000-00-00 00:00:00
543040881,35692319,UN2280,0000-00-00 00:00:00
543040882,35628976,UN2274,0000-00-00 00:00:00
543040883,35627773,UN2273,0000-00-00 00:00:00
543040884,35139465,UN2254,0000-00-00 00:00:00
543040885,35133381,UN2253,0000-00-00 00:00:00
543040886,35103837,UN2238,0000-00-00 00:00:00
543040887,35048479,UN2236,0000-00-00 00:00:00
543040888,34546534,UN0358,0000-00-00 00:00:00
543040892,34168426,UN2201,0000-00-00 00:00:00
543040893,34029696,UN2183,0000-00-00 00:00:00
543040895,33916227,UN2156,0000-00-00 00:00:00
543040896,33916220,UN2157,0000-00-00 00:00:00
543040897,33814703,UN2154,0000-00-00 00:00:00
543040898,33439711,UN2121,0000-00-00 00:00:00
543040899,32246066,UN1767,0000-00-00 00:00:00
543040900,32314278,UN1778,0000-00-00 00:00:00
543040901,32149273,UN2006,0000-00-00 00:00:00
543040902,31157711,UN1948,0000-00-00 00:00:00
543040903,31153986,UN1947,0000-00-00 00:00:00
543040904,31025233,UN1945,0000-00-00 00:00:00
543040905,31006347,UN1944,0000-00-00 00:00:00
543040906,29320324,UN0155,0000-00-00 00:00:00
543040907,29083453,UN1836,0000-00-00 00:00:00
543040909,28451025,UN1770,0000-00-00 00:00:00
543040910,28500251,UN1773,0000-00-00 00:00:00
543040912,27822522,UN1729,0000-00-00 00:00:00
543040913,27466227,UN1722,0000-00-00 00:00:00
543040914,27708043,UN1724,0000-00-00 00:00:00
543040915,26458263,UN0267,0000-00-00 00:00:00
543040916,25951615,UN1631,0000-00-00 00:00:00
543040918,25787512,UN0034,0000-00-00 00:00:00
543040919,25353939,UN0717,0000-00-00 00:00:00
543040921,25193074,UN1590,0000-00-00 00:00:00
543040923,24499358,UN1493,0000-00-00 00:00:00
543040924,24479749,UN1489,0000-00-00 00:00:00
543040925,24316348,UN1486,0000-00-00 00:00:00
543040926,24269565,UN1481,0000-00-00 00:00:00
543040927,24188174,UN1400,0000-00-00 00:00:00
543040928,4935142,UN1400,0000-00-00 00:00:00
543040929,24143826,UN1511,0000-00-00 00:00:00
543040930,24107916,UN1480,0000-00-00 00:00:00
543040931,24106730,UN1488,0000-00-00 00:00:00
543040933,24049446,UN1399,0000-00-00 00:00:00
543040934,23982665,UN1051,0000-00-00 00:00:00
543040935,23981675,UN1139,0000-00-00 00:00:00
543040936,23968293,UN1398,0000-00-00 00:00:00
543040937,23929662,UN1138,0000-00-00 00:00:00
543040938,23928601,UN1137,0000-00-00 00:00:00
543040939,4935140,UN1137,0000-00-00 00:00:00
543040940,23887751,UN0723,0000-00-00 00:00:00
543040941,23506993,UN1135,0000-00-00 00:00:00
543040944,23095647,UN1361,0000-00-00 00:00:00
543040945,23093748,UN0882,0000-00-00 00:00:00
543040946,23093634,UN1360,0000-00-00 00:00:00
543040947,23048930,UN1128,0000-00-00 00:00:00
543040948,22974200,UN0364,0000-00-00 00:00:00
543040949,22835445,UN1121,0000-00-00 00:00:00
543040950,21842826,UN1120,0000-00-00 00:00:00
543040951,21758109,UN0351,0000-00-00 00:00:00
543040953,21732453,UN1119,0000-00-00 00:00:00
543040954,21702277,UN1049,0000-00-00 00:00:00
543040955,21700795,UN1120,0000-00-00 00:00:00
543040956,21543324,UN1010,0000-00-00 00:00:00
543040957,20973857,UN0251,0000-00-00 00:00:00
543040958,20950279,UN0478,0000-00-00 00:00:00
543040959,20950415,UN0478,0000-00-00 00:00:00
543040960,20670064,UN0359,0000-00-00 00:00:00
543040961,20669882,UN0361,0000-00-00 00:00:00
543040962,20667421,UN0362,0000-00-00 00:00:00
543040963,20625789,UN0771,0000-00-00 00:00:00
543040964,20608539,UN1380,0000-00-00 00:00:00
543040965,20429359,UN0716,0000-00-00 00:00:00
543040966,20427352,UN0718,0000-00-00 00:00:00
543040967,20335134,UN0355,0000-00-00 00:00:00
543040968,20297043,UN0714,0000-00-00 00:00:00
543040969,20296951,UN0365,0000-00-00 00:00:00
543040970,20058876,UN0248,0000-00-00 00:00:00
543040972,20004623,UN1133,0000-00-00 00:00:00
543040973,19920422,UN1132,0000-00-00 00:00:00
543040974,19774498,UN0352,0000-00-00 00:00:00
543040975,19754230,UN0353,0000-00-00 00:00:00
543040976,19724218,UN0349,0000-00-00 00:00:00
543040977,19723677,UN0348,0000-00-00 00:00:00
543040980,19598125,UN0265,0000-00-00 00:00:00
543040982,24974967,UN0266,0000-00-00 00:00:00
543040983,19301708,UN0363,0000-00-00 00:00:00
543040984,19235144,UN0250,0000-00-00 00:00:00
543040986,19200309,UN0264,0000-00-00 00:00:00
543040987,19199068,UN0691,0000-00-00 00:00:00
543040988,19002842,UN0689,0000-00-00 00:00:00
543040990,17613543,UN1324,0000-00-00 00:00:00
543040991,17449975,UN1329,0000-00-00 00:00:00
543040992,17128807,UN0774,0000-00-00 00:00:00
543040993,17113138,UN0766,0000-00-00 00:00:00
543040994,16208074,UN0337,0000-00-00 00:00:00
543040995,15198100,UN0472,0000-00-00 00:00:00
543040996,12634564,UN0238,0000-00-00 00:00:00
543040997,12659158,UN0239,0000-00-00 00:00:00
543040998,12523697,UN0732,0000-00-00 00:00:00
543040999,12496880,UN0154,0000-00-00 00:00:00
543041000,11851268,UN0145,0000-00-00 00:00:00
543041001,11501517,UN0153,0000-00-00 00:00:00
543041002,19074698,UN0990,0000-00-00 00:00:00
543041004,39637584,UN2396,0000-00-00 00:00:00
543041005,25951932,UN0385,0000-00-00 00:00:00
543041006,21418069,UN1005,0000-00-00 00:00:00
543041007,21416406,UN1013,0000-00-00 00:00:00
543041008,21099280,UN1002,0000-00-00 00:00:00
543041009,20842849,UN0749,0000-00-00 00:00:00
543041010,20840745,UN0745,0000-00-00 00:00:00
543041011,19349506,UN0739,0000-00-00 00:00:00
543041012,19303297,UN0742,0000-00-00 00:00:00
543041013,18859704,UN0148,0000-00-00 00:00:00
543041014,18860785,UN0242,0000-00-00 00:00:00
543041015,18859206,UN0241,0000-00-00 00:00:00
543041016,17596586,UN0671,0000-00-00 00:00:00
543041017,17595749,UN0383,0000-00-00 00:00:00
543041018,17033167,UN1173,0000-00-00 00:00:00
543041019,16338290,UN0240,0000-00-00 00:00:00
543041020,37139137,UN2136,0000-00-00 00:00:00
543041021,36844528,UN2327,0000-00-00 00:00:00
543041022,36784191,UN2168,0000-00-00 00:00:00
543041023,36677119,UN2177,0000-00-00 00:00:00
543041025,36498735,UN2050,0000-00-00 00:00:00
543041026,36439074,UN2315,0000-00-00 00:00:00
543041027,36326166,UN2057,0000-00-00 00:00:00
543041028,36290313,UN2059,0000-00-00 00:00:00
543041029,36251949,UN2060,0000-00-00 00:00:00
543041032,36210650,UN2086,0000-00-00 00:00:00
543041033,36049099,UN2296,0000-00-00 00:00:00
543041034,35655015,UN2277,0000-00-00 00:00:00
543041035,35653801,UN2276,0000-00-00 00:00:00
543041036,35271712,UN2257,0000-00-00 00:00:00
543041037,35204522,UN2256,0000-00-00 00:00:00
543041039,34825243,UN2152,0000-00-00 00:00:00
543041040,34729492,UN2245,0000-00-00 00:00:00
543041041,34665118,UN2151,0000-00-00 00:00:00
543041042,34587697,UN2150,0000-00-00 00:00:00
543041043,34517367,UN2195,0000-00-00 00:00:00
543041044,34515091,UN2149,0000-00-00 00:00:00
543041046,34452668,UN2142,0000-00-00 00:00:00
543041047,34096428,UN2191,0000-00-00 00:00:00
543041048,34074605,UN2021,0000-00-00 00:00:00
543041049,34067802,UN2126,0000-00-00 00:00:00
543041050,34066135,UN2186,0000-00-00 00:00:00
543041051,34065821,UN2147,0000-00-00 00:00:00
543041052,34029841,UN2179,0000-00-00 00:00:00
543041053,34029331,UN2125,0000-00-00 00:00:00
543041057,28814524,UN1799,0000-00-00 00:00:00
543041058,28831752,UN1800,0000-00-00 00:00:00
543041059,28925558,UN1801,0000-00-00 00:00:00
543041060,29442126,UN1816,0000-00-00 00:00:00
543041061,29526019,UN1817,0000-00-00 00:00:00
543041062,29527492,UN1820,0000-00-00 00:00:00
543041063,28941221,UN1815,0000-00-00 00:00:00
543041064,29344517,UN1870,0000-00-00 00:00:00
543041065,29549359,UN1821,0000-00-00 00:00:00
543041066,29549832,UN1818,0000-00-00 00:00:00
543041067,29552801,UN1819,0000-00-00 00:00:00
543041069,32074546,UN2083,0000-00-00 00:00:00
543041070,32114514,UN2082,0000-00-00 00:00:00
543041071,414383701,UN1815,0000-00-00 00:00:00
543041072,414383702,UN1816,0000-00-00 00:00:00
543041073,414383703,UN1817,0000-00-00 00:00:00
543041074,414383704,UN1801,0000-00-00 00:00:00
543041075,414383705,UN1818,0000-00-00 00:00:00
543041076,414383706,UN1819,0000-00-00 00:00:00
543041077,414383707,UN1820,0000-00-00 00:00:00
543041078,31162383,UN1950,0000-00-00 00:00:00
543041079,31177243,UN1955,0000-00-00 00:00:00
543041080,31319049,UN1952,0000-00-00 00:00:00
543041081,31319533,UN1951,0000-00-00 00:00:00
543041082,31341344,UN1953,0000-00-00 00:00:00
543041083,31341654,UN1954,0000-00-00 00:00:00
543041084,31446917,UN1966,0000-00-00 00:00:00
543041085,31456002,UN1967,0000-00-00 00:00:00
543041086,31519077,UN2015,0000-00-00 00:00:00
543041087,496954501,UN1950,0000-00-00 00:00:00
543041088,496954502,UN1951,0000-00-00 00:00:00
543041089,496954503,UN1952,0000-00-00 00:00:00
543041090,496954504,UN1953,0000-00-00 00:00:00
543041091,496954505,UN1954,0000-00-00 00:00:00
543041092,19970995,UN1281,0000-00-00 00:00:00
543041093,20057185,UN1280,0000-00-00 00:00:00
543041094,20060008,UN2111,0000-00-00 00:00:00
543041095,3644123,UN1281,0000-00-00 00:00:00
543041096,364412301,UN1280,0000-00-00 00:00:00
543041097,364412302,UN1281,0000-00-00 00:00:00
543041098,5056789,UN1281,0000-00-00 00:00:00
543041099,5056806,UN1280,0000-00-00 00:00:00
543041100,33475947,UN2189,0000-00-00 00:00:00
543041101,34028639,UN2177,0000-00-00 00:00:00
543041102,34028137,UN2176,0000-00-00 00:00:00
543041103,34027941,UN2175,0000-00-00 00:00:00
543041104,34025566,UN2164,0000-00-00 00:00:00
543041106,33860275,UN2146,0000-00-00 00:00:00
543041107,33793601,UN1804,0000-00-00 00:00:00
543041108,33668363,UN2135,0000-00-00 00:00:00
543041109,27683409,UN1749,0000-00-00 00:00:00
543041110,27667536,UN1727,0000-00-00 00:00:00
543041111,33566836,UN2091,0000-00-00 00:00:00
543041112,33564023,UN2022,0000-00-00 00:00:00
543041113,33479347,UN2023,0000-00-00 00:00:00
543041114,33477145,UN2127,0000-00-00 00:00:00
543041115,33476864,UN2190,0000-00-00 00:00:00
543041116,33458815,UN2124,0000-00-00 00:00:00
543041117,33352937,UN2057,0000-00-00 00:00:00
543041119,33351564,UN2049,0000-00-00 00:00:00
543041120,33349950,UN2047,0000-00-00 00:00:00
543041121,33279959,UN2090,0000-00-00 00:00:00
543041122,33257523,UN2045,0000-00-00 00:00:00
543041123,33122036,UN2089,0000-00-00 00:00:00
543041124,33052603,UN2046,0000-00-00 00:00:00
543041125,33049419,UN2063,0000-00-00 00:00:00
543041126,33048044,UN2061,0000-00-00 00:00:00
543041127,33047686,UN2062,0000-00-00 00:00:00
543041129,33027079,UN2024,0000-00-00 00:00:00
543041130,33025580,UN2030,0000-00-00 00:00:00
543041131,33022838,UN2031,0000-00-00 00:00:00
543041132,33022442,UN2025,0000-00-00 00:00:00
543041133,32967388,UN2032,0000-00-00 00:00:00
543041134,32965655,UN2028,0000-00-00 00:00:00
543041135,32944423,UN2053,0000-00-00 00:00:00
543041136,32773515,UN2044,0000-00-00 00:00:00
543041139,32698505,UN2029,0000-00-00 00:00:00
543041141,32698318,UN2027,0000-00-00 00:00:00
543041144,32370397,UN0050,0000-00-00 00:00:00
543041147,32072443,UN1803,0000-00-00 00:00:00
543041148,32055754,UN2000,0000-00-00 00:00:00
543041149,32054722,UN2001,0000-00-00 00:00:00
543041150,32049267,UN2002,0000-00-00 00:00:00
543041151,31990193,UN2003,0000-00-00 00:00:00
543041152,31840563,UN1995,0000-00-00 00:00:00
543041153,37464583,UN1970,0000-00-00 00:00:00
543041155,30941461,UN1924,0000-00-00 00:00:00
543041159,30777257,UN0042,0000-00-00 00:00:00
543041161,30750236,UN0043,0000-00-00 00:00:00
543041172,29316189,UN1869,0000-00-00 00:00:00
543041173,29315361,UN1868,0000-00-00 00:00:00
543041174,29290863,UN1867,0000-00-00 00:00:00
543041176,29221315,UN1864,0000-00-00 00:00:00
543041178,29219475,UN1863,0000-00-00 00:00:00
543041179,29196650,UN1862,0000-00-00 00:00:00
543041180,28871462,UN1814,0000-00-00 00:00:00
543041181,28824001,UN0051,0000-00-00 00:00:00
543041182,28819845,UN1802,0000-00-00 00:00:00
543041183,28713714,UN1792,0000-00-00 00:00:00
543041184,28712421,UN0055,0000-00-00 00:00:00
543041186,28471204,UN1693,0000-00-00 00:00:00
543041187,28317404,UN1758,0000-00-00 00:00:00
543041189,28127118,UN1741,0000-00-00 00:00:00
543041190,28120860,UN1747,0000-00-00 00:00:00
543041191,28060630,UN1746,0000-00-00 00:00:00
543041192,28035112,UN1740,0000-00-00 00:00:00
543041193,28034577,UN1744,0000-00-00 00:00:00
543041194,28034249,UN1672,0000-00-00 00:00:00
543041195,28014683,UN1673,0000-00-00 00:00:00
543041196,27993408,UN1692,0000-00-00 00:00:00
543041197,27938593,UN1743,0000-00-00 00:00:00
543041198,27765276,UN1690,0000-00-00 00:00:00
